"external/ns3_step","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260508_160337 - _step","ppo_morabito_ns3_20ue_20260508_160337 - _step__MIN","ppo_morabito_ns3_20ue_20260508_160337 - _step__MAX","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260508_160335 - _step","a2c_morabito_ns3_20ue_20260508_160335 - _step__MIN","a2c_morabito_ns3_20ue_20260508_160335 - _step__MAX","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260508_160334 - _step","dqn_morabito_ns3_20ue_20260508_160334 - _step__MIN","dqn_morabito_ns3_20ue_20260508_160334 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MAX","2026-05-08_13-32 - external/step_reward","2026-05-08_13-32 - external/step_reward__MIN","2026-05-08_13-32 - external/step_reward__MAX","2026-05-08_13-32 - _step","2026-05-08_13-32 - _step__MIN","2026-05-08_13-32 - _step__MAX","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260507_232704 - _step","a2c_morabito_ns3_20ue_20260507_232704 - _step__MIN","a2c_morabito_ns3_20ue_20260507_232704 - _step__MAX","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260507_232608 - _step","ppo_morabito_ns3_20ue_20260507_232608 - _step__MIN","ppo_morabito_ns3_20ue_20260507_232608 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MAX","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260507_232604 - _step","dqn_morabito_ns3_20ue_20260507_232604 - _step__MIN","dqn_morabito_ns3_20ue_20260507_232604 - _step__MAX"
"2382","12.350000000000001","12.350000000000001","12.350000000000001","2382","2382","2382","11.091999999999999","11.091999999999999","11.091999999999999","2382","2382","2382","11.899000000000001","11.899000000000001","11.899000000000001","2382","2382","2382","0.6750000000000007","0.6750000000000007","0.6750000000000007","2382","2382","2382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2383","8.956000000000003","8.956000000000003","8.956000000000003","2383","2383","2383","12.463000000000001","12.463000000000001","12.463000000000001","2383","2383","2383","9.183999999999997","9.183999999999997","9.183999999999997","2383","2383","2383","-5.6080000000000005","-5.6080000000000005","-5.6080000000000005","2383","2383","2383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2384","7.749000000000002","7.749000000000002","7.749000000000002","2384","2384","2384","11.648000000000003","11.648000000000003","11.648000000000003","2384","2384","2384","8.871000000000002","8.871000000000002","8.871000000000002","2384","2384","2384","0.09799999999999898","0.09799999999999898","0.09799999999999898","2384","2384","2384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2385","13.094000000000001","13.094000000000001","13.094000000000001","2385","2385","2385","-8.629000000000001","-8.629000000000001","-8.629000000000001","2385","2385","2385","12.444000000000003","12.444000000000003","12.444000000000003","2385","2385","2385","-4.989000000000001","-4.989000000000001","-4.989000000000001","2385","2385","2385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2386","12.256","12.256","12.256","2386","2386","2386","7.131999999999998","7.131999999999998","7.131999999999998","2386","2386","2386","10.305999999999997","10.305999999999997","10.305999999999997","2386","2386","2386","0.6849999999999987","0.6849999999999987","0.6849999999999987","2386","2386","2386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2387","10.187999999999999","10.187999999999999","10.187999999999999","2387","2387","2387","-9.151","-9.151","-9.151","2387","2387","2387","11.531999999999996","11.531999999999996","11.531999999999996","2387","2387","2387","-5.283000000000001","-5.283000000000001","-5.283000000000001","2387","2387","2387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2388","7.370999999999999","7.370999999999999","7.370999999999999","2388","2388","2388","4.704000000000001","4.704000000000001","4.704000000000001","2388","2388","2388","8.902000000000001","8.902000000000001","8.902000000000001","2388","2388","2388","-1.7360000000000007","-1.7360000000000007","-1.7360000000000007","2388","2388","2388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2389","13.720999999999997","13.720999999999997","13.720999999999997","2389","2389","2389","4.995000000000001","4.995000000000001","4.995000000000001","2389","2389","2389","12.067","12.067","12.067","2389","2389","2389","-3.187000000000001","-3.187000000000001","-3.187000000000001","2389","2389","2389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2390","20.973","20.973","20.973","2390","2390","2390","13.137","13.137","13.137","2390","2390","2390","10.411000000000001","10.411000000000001","10.411000000000001","2390","2390","2390","1.0100000000000016","1.0100000000000016","1.0100000000000016","2390","2390","2390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2391","14.598999999999997","14.598999999999997","14.598999999999997","2391","2391","2391","10.232999999999997","10.232999999999997","10.232999999999997","2391","2391","2391","12.643","12.643","12.643","2391","2391","2391","-5.4929999999999986","-5.4929999999999986","-5.4929999999999986","2391","2391","2391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2392","5.490000000000002","5.490000000000002","5.490000000000002","2392","2392","2392","-7.643999999999998","-7.643999999999998","-7.643999999999998","2392","2392","2392","9.866","9.866","9.866","2392","2392","2392","0.4759999999999991","0.4759999999999991","0.4759999999999991","2392","2392","2392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2393","-3.0169999999999995","-3.0169999999999995","-3.0169999999999995","2393","2393","2393","-5.0169999999999995","-5.0169999999999995","-5.0169999999999995","2393","2393","2393","13.136000000000003","13.136000000000003","13.136000000000003","2393","2393","2393","-5.4609999999999985","-5.4609999999999985","-5.4609999999999985","2393","2393","2393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2394","-7.352","-7.352","-7.352","2394","2394","2394","8.055","8.055","8.055","2394","2394","2394","5.7520000000000024","5.7520000000000024","5.7520000000000024","2394","2394","2394","0.2560000000000002","0.2560000000000002","0.2560000000000002","2394","2394","2394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2395","4.662999999999997","4.662999999999997","4.662999999999997","2395","2395","2395","-6.524000000000001","-6.524000000000001","-6.524000000000001","2395","2395","2395","4.883000000000003","4.883000000000003","4.883000000000003","2395","2395","2395","-5.283000000000001","-5.283000000000001","-5.283000000000001","2395","2395","2395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2396","4.798000000000002","4.798000000000002","4.798000000000002","2396","2396","2396","9.119","9.119","9.119","2396","2396","2396","4.704000000000001","4.704000000000001","4.704000000000001","2396","2396","2396","0.10900000000000176","0.10900000000000176","0.10900000000000176","2396","2396","2396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2397","4.975000000000001","4.975000000000001","4.975000000000001","2397","2397","2397","-4.8679999999999986","-4.8679999999999986","-4.8679999999999986","2397","2397","2397","4.683","4.683","4.683","2397","2397","2397","-5.356999999999999","-5.356999999999999","-5.356999999999999","2397","2397","2397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2398","-12.629000000000001","-12.629000000000001","-12.629000000000001","2398","2398","2398","8.523","8.523","8.523","2398","2398","2398","5.868000000000002","5.868000000000002","5.868000000000002","2398","2398","2398","0.8640000000000008","0.8640000000000008","0.8640000000000008","2398","2398","2398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2399","7.939999999999998","7.939999999999998","7.939999999999998","2399","2399","2399","13.588000000000001","13.588000000000001","13.588000000000001","2399","2399","2399","4.506","4.506","4.506","2399","2399","2399","-5.251999999999999","-5.251999999999999","-5.251999999999999","2399","2399","2399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2400","12.158000000000001","12.158000000000001","12.158000000000001","2400","2400","2400","2.3689999999999998","2.3689999999999998","2.3689999999999998","2400","2400","2400","5.689","5.689","5.689","2400","2400","2400","14.088999999999999","14.088999999999999","14.088999999999999","2400","2400","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2401","9.370000000000001","9.370000000000001","9.370000000000001","2401","2401","2401","10.902000000000001","10.902000000000001","10.902000000000001","2401","2401","2401","4.484999999999999","4.484999999999999","4.484999999999999","2401","2401","2401","64.126","64.126","64.126","2401","2401","2401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2402","20.470999999999997","20.470999999999997","20.470999999999997","2402","2402","2402","7.765000000000001","7.765000000000001","7.765000000000001","2402","2402","2402","4.106999999999999","4.106999999999999","4.106999999999999","2402","2402","2402","28.667","28.667","28.667","2402","2402","2402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2403","7.6569999999999965","7.6569999999999965","7.6569999999999965","2403","2403","2403","4.505000000000003","4.505000000000003","4.505000000000003","2403","2403","2403","5.4069999999999965","5.4069999999999965","5.4069999999999965","2403","2403","2403","4.652000000000001","4.652000000000001","4.652000000000001","2403","2403","2403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2404","-0.7439999999999998","-0.7439999999999998","-0.7439999999999998","2404","2404","2404","-8.629000000000001","-8.629000000000001","-8.629000000000001","2404","2404","2404","5.039999999999999","5.039999999999999","5.039999999999999","2404","2404","2404","10.694000000000003","10.694000000000003","10.694000000000003","2404","2404","2404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2405","7.570999999999998","7.570999999999998","7.570999999999998","2405","2405","2405","8.229","8.229","8.229","2405","2405","2405","5.176000000000002","5.176000000000002","5.176000000000002","2405","2405","2405","5.0930000000000035","5.0930000000000035","5.0930000000000035","2405","2405","2405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2406","-6.231000000000002","-6.231000000000002","-6.231000000000002","2406","2406","2406","12.203000000000003","12.203000000000003","12.203000000000003","2406","2406","2406","4.390000000000001","4.390000000000001","4.390000000000001","2406","2406","2406","9.866","9.866","9.866","2406","2406","2406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2407","8.588999999999999","8.588999999999999","8.588999999999999","2407","2407","2407","6.045000000000002","6.045000000000002","6.045000000000002","2407","2407","2407","5.469000000000001","5.469000000000001","5.469000000000001","2407","2407","2407","5.962000000000003","5.962000000000003","5.962000000000003","2407","2407","2407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2408","-2.334000000000003","-2.334000000000003","-2.334000000000003","2408","2408","2408","10.854","10.854","10.854","2408","2408","2408","4.0859999999999985","4.0859999999999985","4.0859999999999985","2408","2408","2408","10.966999999999999","10.966999999999999","10.966999999999999","2408","2408","2408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2409","-4.713000000000001","-4.713000000000001","-4.713000000000001","2409","2409","2409","-33.535","-33.535","-33.535","2409","2409","2409","4.8089999999999975","4.8089999999999975","4.8089999999999975","2409","2409","2409","2.3770000000000024","2.3770000000000024","2.3770000000000024","2409","2409","2409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2410","-33.472","-33.472","-33.472","2410","2410","2410","7.344000000000001","7.344000000000001","7.344000000000001","2410","2410","2410","4.924999999999997","4.924999999999997","4.924999999999997","2410","2410","2410","14.790999999999997","14.790999999999997","14.790999999999997","2410","2410","2410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2411","12.746000000000002","12.746000000000002","12.746000000000002","2411","2411","2411","4.996000000000002","4.996000000000002","4.996000000000002","2411","2411","2411","6.674999999999997","6.674999999999997","6.674999999999997","2411","2411","2411","4.777000000000001","4.777000000000001","4.777000000000001","2411","2411","2411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2412","7.164999999999999","7.164999999999999","7.164999999999999","2412","2412","2412","10.444000000000003","10.444000000000003","10.444000000000003","2412","2412","2412","6.128","6.128","6.128","2412","2412","2412","10.746000000000002","10.746000000000002","10.746000000000002","2412","2412","2412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2413","-5.425999999999998","-5.425999999999998","-5.425999999999998","2413","2413","2413","4.671999999999997","4.671999999999997","4.671999999999997","2413","2413","2413","6.956000000000003","6.956000000000003","6.956000000000003","2413","2413","2413","4.244","4.244","4.244","2413","2413","2413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2414","10.841000000000001","10.841000000000001","10.841000000000001","2414","2414","2414","11.942","11.942","11.942","2414","2414","2414","7.448999999999998","7.448999999999998","7.448999999999998","2414","2414","2414","10.914000000000001","10.914000000000001","10.914000000000001","2414","2414","2414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2415","8.484000000000002","8.484000000000002","8.484000000000002","2415","2415","2415","-7.079999999999998","-7.079999999999998","-7.079999999999998","2415","2415","2415","6.284999999999997","6.284999999999997","6.284999999999997","2415","2415","2415","4.9140000000000015","4.9140000000000015","4.9140000000000015","2415","2415","2415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2416","11.195999999999998","11.195999999999998","11.195999999999998","2416","2416","2416","10.241","10.241","10.241","2416","2416","2416","6.956000000000003","6.956000000000003","6.956000000000003","2416","2416","2416","14.735","14.735","14.735","2416","2416","2416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2417","7.098999999999997","7.098999999999997","7.098999999999997","2417","2417","2417","-3.122","-3.122","-3.122","2417","2417","2417","6.777999999999999","6.777999999999999","6.777999999999999","2417","2417","2417","13.081000000000003","13.081000000000003","13.081000000000003","2417","2417","2417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2418","-6.776","-6.776","-6.776","2418","2418","2418","-7.122","-7.122","-7.122","2418","2418","2418","6.715000000000003","6.715000000000003","6.715000000000003","2418","2418","2418","4.473999999999997","4.473999999999997","4.473999999999997","2418","2418","2418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
